1,1000,0.004665
2,2000,0.004569
3,3000,0.004404
4,4000,0.004328
5,5000,0.004391
6,6000,0.004337
7,7000,0.004283
8,8000,0.004358
9,9000,0.004344
10,10000,0.003685
11,11000,0.003693
12,12000,0.004449
13,13000,0.004907
14,14000,0.004426
15,15000,0.004448
16,16000,0.004313
17,17000,0.004291
18,18000,0.004250
19,19000,0.004532
20,20000,0.004544
21,21000,0.004510
22,22000,0.004917
23,23000,0.004967
24,24000,0.004529
25,25000,0.004713
26,26000,0.004357
27,27000,0.004612
28,28000,0.004397
29,29000,0.004440
30,30000,0.004472
31,31000,0.004466
32,32000,0.006106
33,33000,0.004499
34,34000,0.004400
35,35000,0.004375
36,36000,0.004508
37,37000,0.004893
38,38000,0.004960
39,39000,0.004509
40,40000,0.005051
41,41000,0.004419
42,42000,0.004353
43,43000,0.004656
44,44000,0.004624
45,45000,0.004551
46,46000,0.004796
47,47000,0.004590
48,48000,0.004719
49,49000,0.004778
50,50000,0.004659
51,51000,0.004759
52,52000,0.004681
53,53000,0.004432
54,54000,0.004316
55,55000,0.004433
56,56000,0.004237
57,57000,0.004791
58,58000,0.004579
59,59000,0.004590
60,60000,0.005000
61,61000,0.004677
62,62000,0.004284
63,63000,0.004343
64,64000,0.004481
65,65000,0.004561
66,66000,0.004193
67,67000,0.004456
68,68000,0.004408
69,69000,0.004403
70,70000,0.004662
71,71000,0.004474
72,72000,0.004425
73,73000,0.004373
74,74000,0.004554
75,75000,0.004816
76,76000,0.004705
77,77000,0.004195
78,78000,0.004251
79,79000,0.004456
80,80000,0.004480
81,81000,0.004476
82,82000,0.004536
83,83000,0.004633
84,84000,0.004850
85,85000,0.004405
86,86000,0.004298
87,87000,0.004423
88,88000,0.004437
89,89000,0.005951
90,90000,0.004756
91,91000,0.004601
92,92000,0.004868
93,93000,0.004768
94,94000,0.004444
95,95000,0.004379
96,96000,0.004403
97,97000,0.004562
98,98000,0.004485
99,99000,0.004640
100,100000,0.004359
101,101000,0.004725
102,102000,0.004892
103,103000,0.004525
104,104000,0.004797
105,105000,0.004802
106,106000,0.005363
107,107000,0.004314
108,108000,0.004899
109,109000,0.004629
110,110000,0.004957
111,111000,0.004974
112,112000,0.004595
113,113000,0.004477
114,114000,0.004609
115,115000,0.004521
116,116000,0.004500
117,117000,0.004330
118,118000,0.004520
119,119000,0.004377
120,120000,0.004578
121,121000,0.004442
122,122000,0.004849
123,123000,0.004255
124,124000,0.004866
125,125000,0.004622
126,126000,0.004509
127,127000,0.004518
128,128000,0.004395
129,129000,0.004410
130,130000,0.004483
131,131000,0.005119
132,132000,0.004400
133,133000,0.004842
134,134000,0.004867
135,135000,0.004404
136,136000,0.004768
137,137000,0.004767
138,138000,0.006088
139,139000,0.004428
140,140000,0.004519
141,141000,0.004574
142,142000,0.004453
143,143000,0.004409
144,144000,0.004369
145,145000,0.004498
146,146000,0.004522
147,147000,0.005113
148,148000,0.004682
149,149000,0.004553
150,150000,0.005115
151,151000,0.004850
152,152000,0.004551
153,153000,0.004283
154,154000,0.004614
155,155000,0.004621
156,156000,0.004566
157,157000,0.004729
158,158000,0.004489
159,159000,0.006060
160,160000,0.004648
161,161000,0.005014
162,162000,0.004494
163,163000,0.004616
164,164000,0.004710
165,165000,0.004666
166,166000,0.004524
167,167000,0.004344
168,168000,0.004506
169,169000,0.004607
170,170000,0.004437
171,171000,0.004667
172,172000,0.004570
173,173000,0.004292
174,174000,0.006250
175,175000,0.004882
176,176000,0.005239
177,177000,0.004518
178,178000,0.004664
179,179000,0.004726
180,180000,0.004250
181,181000,0.004398
182,182000,0.004251
183,183000,0.004271
184,184000,0.004455
185,185000,0.004516
186,186000,0.004688
187,187000,0.004369
188,188000,0.004436
189,189000,0.004385
190,190000,0.004397
191,191000,0.004329
192,192000,0.004486
193,193000,0.004318
194,194000,0.004392
195,195000,0.004567
196,196000,0.004382
197,197000,0.004753
198,198000,0.004387
199,199000,0.004299
200,200000,0.004868
201,201000,0.004577
202,202000,0.004581
203,203000,0.004347
204,204000,0.004429
205,205000,0.004492
206,206000,0.004712
207,207000,0.004455
208,208000,0.004608
209,209000,0.004574
210,210000,0.004413
211,211000,0.004378
212,212000,0.004355
213,213000,0.004415
214,214000,0.004431
215,215000,0.004363
216,216000,0.004534
217,217000,0.004455
218,218000,0.004379
219,219000,0.004559
220,220000,0.004496
221,221000,0.004235
222,222000,0.004795
223,223000,0.004295
224,224000,0.004718
225,225000,0.004605
226,226000,0.004469
227,227000,0.004661
228,228000,0.004488
229,229000,0.004559
230,230000,0.004631
231,231000,0.004688
232,232000,0.004738
233,233000,0.004565
234,234000,0.004440
235,235000,0.004437
236,236000,0.004624
237,237000,0.004451
238,238000,0.004319
239,239000,0.004480
240,240000,0.004606
241,241000,0.004532
242,242000,0.004539
243,243000,0.004425
244,244000,0.004373
245,245000,0.004175
246,246000,0.004541
247,247000,0.004517
248,248000,0.004750
249,249000,0.004441
250,250000,0.004422
251,251000,0.004580
252,252000,0.004361
253,253000,0.004435
254,254000,0.004395
255,255000,0.004298
256,256000,0.004337
257,257000,0.004554
258,258000,0.004405
259,259000,0.004555
260,260000,0.004698
261,261000,0.004502
262,262000,0.004426
263,263000,0.004551
264,264000,0.004668
265,265000,0.004764
266,266000,0.004777
267,267000,0.004541
268,268000,0.004686
269,269000,0.004812
270,270000,0.004323
271,271000,0.004424
272,272000,0.004655
273,273000,0.004321
274,274000,0.004615
275,275000,0.004333
276,276000,0.004267
277,277000,0.004259
278,278000,0.004339
279,279000,0.004314
280,280000,0.004376
281,281000,0.004719
282,282000,0.004310
283,283000,0.005107
284,284000,0.004358
285,285000,0.003975
286,286000,0.003760
287,287000,0.003761
288,288000,0.003760
289,289000,0.003757
290,290000,0.003759
291,291000,0.003760
292,292000,0.004379
293,293000,0.004331
294,294000,0.004255
295,295000,0.004429
296,296000,0.004484
297,297000,0.004301
298,298000,0.004313
299,299000,0.004263
300,300000,0.005105
301,301000,0.004744
302,302000,0.004422
303,303000,0.004358
304,304000,0.004394
305,305000,0.004442
306,306000,0.004318
307,307000,0.005873
308,308000,0.004239
309,309000,0.004342
310,310000,0.004260
311,311000,0.004647
312,312000,0.004398
313,313000,0.004478
314,314000,0.004466
315,315000,0.004472
316,316000,0.004717
317,317000,0.004284
318,318000,0.004279
319,319000,0.004430
320,320000,0.004523
321,321000,0.004475
322,322000,0.004505
323,323000,0.004424
324,324000,0.004368
325,325000,0.004597
326,326000,0.004256
327,327000,0.004271
328,328000,0.004438
329,329000,0.004511
330,330000,0.004435
331,331000,0.004371
332,332000,0.004357
333,333000,0.004316
334,334000,0.004380
335,335000,0.004344
336,336000,0.004365
337,337000,0.004350
338,338000,0.004352
339,339000,0.004336
340,340000,0.004310
341,341000,0.004311
342,342000,0.004338
343,343000,0.004538
344,344000,0.004409
345,345000,0.004499
346,346000,0.004404
347,347000,0.004136
348,348000,0.003688
349,349000,0.003734
350,350000,0.003695
351,351000,0.003681
352,352000,0.003738
353,353000,0.003705
354,354000,0.003681
355,355000,0.003733
356,356000,0.003675
357,357000,0.003721
358,358000,0.003683
359,359000,0.003684
360,360000,0.003707
361,361000,0.003679
362,362000,0.003739
363,363000,0.003687
364,364000,0.003706
365,365000,0.003732
366,366000,0.003695
367,367000,0.003687
368,368000,0.003673
369,369000,0.003690
370,370000,0.003702
371,371000,0.003724
372,372000,0.003736
373,373000,0.003745
374,374000,0.003674
375,375000,0.003678
376,376000,0.003703
377,377000,0.003704
378,378000,0.003671
379,379000,0.003686
380,380000,0.003730
381,381000,0.003689
382,382000,0.003715
383,383000,0.003704
384,384000,0.003734
385,385000,0.003709
386,386000,0.003693
387,387000,0.003717
388,388000,0.003703
389,389000,0.003698
390,390000,0.003741
391,391000,0.003734
392,392000,0.003720
393,393000,0.003699
394,394000,0.003704
395,395000,0.003707
